거래금액,거래유형,건축년도,년,등기일자,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      20,000", ,1984,2021, , 봉덕동,앞산보성,10,23,49.95, ,1329,27200,2, , 
"      57,000", ,2019,2021, , 봉덕동,봉덕화성파크드림,10,26,84.9644, ,1639,27200,18, , 
"      42,300", ,2021,2021, , 봉덕동,앞산비스타동원,10,26,84.9476, ,1652,27200,22, , 
"      35,500", ,2003,2021, , 대명동,아크로파트,10,7,134.52, ,1714-5,27200,9, , 
"      39,700", ,1981,2021, , 대명동,우방코스모스,10,8,73.427, ,1111,27200,1, , 
"      13,500", ,1980,2021, , 대명동,삼두,10,13,42.525, ,1721-29,27200,2, , 
"      45,000", ,2001,2021, , 대명동,영대맨션,10,15,89.43, ,302-1,27200,5, , 
"      47,000", ,2001,2021, , 대명동,영대맨션,10,15,89.43, ,302-1,27200,3, , 
"      48,000", ,2001,2021, , 대명동,영대맨션,10,15,89.43, ,302-1,27200,4, , 
"      46,000", ,2001,2021, , 대명동,영대맨션,10,15,89.43, ,302-1,27200,4, , 
"      45,000", ,2001,2021, , 대명동,영대맨션,10,15,89.43, ,302-1,27200,2, , 
"      48,000", ,2001,2021, , 대명동,영대맨션,10,15,89.43, ,302-1,27200,2, , 
"      47,500", ,2001,2021, , 대명동,영대맨션,10,15,84.96, ,302-1,27200,3, , 
"      26,800", ,1980,2021, , 대명동,개나리맨션,10,15,59.8, ,1635,27200,8, , 
"      60,000", ,2001,2021, , 대명동,영대맨션,10,15,89.43, ,302-1,27200,5, , 
"      43,000", ,2001,2021, , 대명동,영대맨션,10,15,84.96, ,302-1,27200,5, , 
"      33,000", ,1998,2021, , 대명동,보성청록타운,10,16,84.99, ,2680-17,27200,7, , 
"      38,800", ,1979,2021, , 대명동,정우맨션,10,20,140.728, ,629-1,27200,7, , 
"      21,500", ,1980,2021, , 대명동,정우맨션,10,21,81.818, ,629-1,27200,3, , 
"      38,000", ,2003,2021, , 대명동,아크로파트,10,24,134.52, ,1714-5,27200,7,22.03.19,O
"      26,800", ,2004,2021, , 대명동,효동,10,26,81.89, ,2014-437,27200,4,21.12.10,O
"      12,000", ,1980,2021, , 대명동,삼두,10,27,42.525, ,1721-29,27200,5, , 
"      24,800", ,1981,2021, , 대명동,파크맨션,10,27,58.54, ,1633,27200,8, , 
"      20,400", ,1998,2021, , 대명동,보성청록타운,10,30,59.79, ,2680-17,27200,1, , 
"      38,800",중개거래,2006,2021, , 이천동,희망교대성유니드,11,4,75.7546,대구 남구,361-16,27200,19, , 
"      30,700",중개거래,2006,2021, , 이천동,희망교대성유니드,11,24,68.2576,대구 남구,361-16,27200,8, , 
"      25,000",중개거래,1999,2021, , 이천동,대구이천주공1,11,27,59.96,대구 남구,121-70,27200,2,22.01.27,O
"      25,000",중개거래,1999,2021, , 이천동,대구이천주공1,11,27,59.96,대구 남구,121-70,27200,2, , 
"      31,700",중개거래,2006,2021, , 이천동,이천뜨란채3단지,11,27,59.98,"경북 경산시, 대구 남구",243-1,27200,19, , 
"      33,500",중개거래,1983,2021, , 봉덕동,미리내,11,3,84.19,대구 수성구,산89-3,27200,8, , 
"      20,000",직거래,2002,2021, , 봉덕동,하나로프린스빌,11,8,84.955, ,984-4,27200,2, , 
"      48,000",중개거래,1991,2021, , 봉덕동,대덕2차,11,11,134.705,대구 남구,1329-1,27200,15, , 
"      19,000",중개거래,1984,2021, , 봉덕동,앞산보성,11,11,49.95,대구 남구,1329,27200,2, , 
"      55,000",중개거래,2019,2021, , 봉덕동,봉덕화성파크드림,11,13,84.859,"대구 남구, 대구 수성구",1639,27200,10, , 
"      53,600",중개거래,2008,2021, , 봉덕동,강변코오롱하늘채,11,15,84.993,대구 남구,862,27200,19, , 
"      35,000",중개거래,2018,2021, , 봉덕동,봉덕한라하우젠트퍼스트,11,24,63.8519,대구 남구,1638,27200,5, , 
"      56,500",중개거래,2019,2021, , 봉덕동,봉덕화성파크드림,11,27,84.859,대구 남구,1639,27200,19, , 
"      18,000",직거래,1991,2021, , 대명동,대명(3007-34),11,2,84.98, ,3007-34,27200,5, , 
"      28,000",중개거래,1980,2021, , 대명동,세종아파트,11,11,57.42,대구 달서구,1223-5,27200,4, , 
"      41,300",중개거래,1982,2021, , 대명동,청구로얄하이츠,11,13,232.3675,대구 남구,1719,27200,1, , 
"      30,000",중개거래,2017,2021, , 대명동,스카이파크,11,15,62.29,대구 남구,1593-9,27200,6, , 
"      23,500",중개거래,1998,2021, , 대명동,보성청록타운,11,15,59.79,대구 남구,2680-17,27200,4, , 
"      34,500",중개거래,1979,2021, , 대명동,정우맨션,11,30,140.728,대구 남구,629-1,27200,2, , 
"      42,500",중개거래,1987,2021, , 이천동,보성상아맨션,12,1,84.735,대구 남구,650,27200,6, , 
"      54,000",중개거래,2007,2021, , 이천동,금융프라임빌,12,8,229.375,대구 수성구,196-1,27200,7, , 
"      24,400",중개거래,1999,2021, , 이천동,대구이천주공1,12,10,49.61,"대구 남구, 대구 수성구",121-70,27200,14, , 
"      31,700",중개거래,2006,2021, , 이천동,이천뜨란채3단지,12,12,59.64,대구 남구,243-1,27200,13, , 
"      28,500",중개거래,1999,2021, , 이천동,대구이천주공1,12,13,59.96,"대구 남구, 대구 수성구",121-70,27200,16, , 
"      25,900",중개거래,1999,2021, , 이천동,대구이천주공1,12,21,59.57,대구 남구,121-70,27200,5, , 
"      34,000",중개거래,2006,2021, , 이천동,교대역월드메르디앙,12,22,59.6488,대구 남구,452,27200,10, , 
"      28,500",중개거래,1994,2021, , 이천동,강변타운,12,28,59.85,"대구 수성구, 대구 중구",214-456,27200,15, , 
"      23,200",중개거래,1994,2021, , 이천동,강변타운,12,29,52.23,대구 남구,214-456,27200,3, , 
"      34,700",중개거래,2018,2021, , 봉덕동,봉덕한라하우젠트퍼스트,12,3,63.2513,대구 남구,1638,27200,11, , 
"      38,000",중개거래,1988,2021, , 봉덕동,효성타운1차,12,10,84.9,대구 남구,1071,27200,11, , 
"      24,300",중개거래,2001,2021, , 봉덕동,위너스타운,12,10,84.72,대구 남구,600-80,27200,3,21.12.31,O
"      48,500",중개거래,2008,2021, , 봉덕동,강변코오롱하늘채,12,14,84.993,대구 남구,862,27200,16, , 
"      57,000",중개거래,2019,2021, , 봉덕동,봉덕화성파크드림,12,18,84.859,대구 남구,1639,27200,18, , 
"      43,000",중개거래,1988,2021, , 봉덕동,효성타운1차,12,24,84.9,대구 남구,1071,27200,9,22.01.13,O
"      43,000",중개거래,1988,2021, , 봉덕동,효성타운1차,12,24,84.9,대구 남구,1071,27200,9, , 
"      24,300",중개거래,2001,2021, , 봉덕동,위너스타운,12,31,84.72,대구 남구,600-80,27200,3, , 
"      47,000",중개거래,2017,2021, , 대명동,교대역동서프라임36.5,12,1,76.244,"대구 남구, 대구 중구",3060,27200,3, , 
"       9,000",직거래,1980,2021, , 대명동,세신(461-1),12,1,66.45, ,461-1,27200,5, , 
"      26,000",직거래,1988,2021, , 대명동,백작맨션,12,6,110.97, ,181-1,27200,10, , 
"      26,800",중개거래,2004,2021, , 대명동,효동,12,6,81.89,대구 남구,2014-437,27200,4, , 
"      26,800",중개거래,2004,2021, , 대명동,효동,12,6,81.89,대구 남구,2014-437,27200,4,21.12.14,O
"      21,500",중개거래,1991,2021, , 대명동,대명(3007-34),12,9,84.98,대구 남구,3007-34,27200,4, , 
"      23,000",중개거래,2004,2021, , 대명동,효동,12,12,81.83,대구 남구,2014-437,27200,7, , 
"      40,000",중개거래,2017,2021, , 대명동,교대역동서프라임36.5,12,13,76.244,대구 남구,3060,27200,5, , 
"      32,500",중개거래,2016,2021, , 대명동,드림팰리스,12,13,84.0838,"대구 남구, 대구 달서구",1623-14,27200,8, , 
"      25,700",중개거래,1992,2021, , 대명동,동아대덕,12,25,84.96,대구 남구,1220-24,27200,8, , 
"      25,500",중개거래,1980,2021, , 대명동,정우맨션,12,25,81.818,대구 남구,629-1,27200,6,22.02.08,O
"      21,000",중개거래,1989,2021, , 대명동,삼정비취(1598-8),12,29,84.825,대구 달서구,1598-8,27200,4, , 
"      11,000",중개거래,1980,2021, , 대명동,삼두,12,30,42.525,대구 달서구,1721-29,27200,4, , 
"      51,700", ,2012,2021, , 칠성동2가,대구역 서희스타힐스,1,2,84.84, ,715,27230,5, , 
"      60,000", ,2014,2021, , 칠성동2가,칠성동코오롱하늘채,1,3,84.8129, ,723,27230,10, , 
"      13,900", ,2000,2021, , 칠성동2가,우방플러스빌,1,3,36.12, ,350-6,27230,8, , 
"      20,500", ,2017,2021, , 칠성동2가,대구역서원프레시빌,1,5,49.5131, ,302-105,27230,12, , 
"      38,500", ,2012,2021, , 칠성동2가,대구역 서희스타힐스,1,5,84.49, ,715,27230,1, , 
"      21,900", ,2017,2021, , 칠성동2가,대구역서원프레시빌,1,6,49.5131, ,302-105,27230,13, , 
"      25,700", ,1995,2021, , 칠성동2가,삼성,1,8,59.586, ,378-4,27230,17,21.03.12,O
"      27,500", ,1996,2021, , 칠성동2가,성광우방타운,1,10,59.9, ,127,27230,13, , 
"      54,200", ,2012,2021, , 칠성동2가,대구역 서희스타힐스,1,16,84.49, ,715,27230,16, , 
"      34,900", ,1995,2021, , 칠성동2가,삼성,1,17,84.63, ,378-4,27230,20, , 
"      32,500", ,1996,2021, , 칠성동2가,성광우방타운,1,19,84.93, ,127,27230,18, , 
"      39,000", ,2012,2021, , 칠성동2가,대구역 서희스타힐스,1,19,59.93, ,715,27230,22, , 
"      27,800", ,1995,2021, , 칠성동2가,삼성,1,20,59.586, ,378-4,27230,12, , 
"      35,100", ,2012,2021, , 칠성동2가,대구역 서희스타힐스,1,20,59.87, ,715,27230,3, , 
"      78,500", ,2005,2021, , 칠성동2가,침산1차푸르지오(2-2),1,21,123.4, ,2-2,27230,15, , 
"      78,000", ,2017,2021, , 칠성동2가,오페라삼정그린코아더베스트,1,21,84.9746, ,733,27230,12, , 
"      46,000", ,2012,2021, , 칠성동2가,대구역 서희스타힐스,1,22,74.68, ,715,27230,7, , 
"      56,800", ,2014,2021, , 칠성동2가,칠성동코오롱하늘채,1,23,84.8129, ,723,27230,4, , 
"      28,000", ,1995,2021, , 칠성동2가,삼성,1,27,59.586, ,378-4,27230,16, , 
"      18,850", ,2017,2021, , 칠성동2가,대구역서원프레시빌,1,28,49.5131, ,302-105,27230,3, , 
"      27,700", ,1998,2021, , 칠성동2가,칠성우방,1,28,84.89, ,355-1,27230,18, , 
"      15,900", ,1981,2021, , 칠성동2가,삼성(302-195),1,30,51.348, ,302-195,27230,3, , 
"      39,000", ,2012,2021, , 칠성동2가,대구역 서희스타힐스,1,30,59.85, ,715,27230,16, , 
"      51,300", ,2012,2021, , 칠성동2가,대구역 서희스타힐스,1,30,84.84, ,715,27230,7, , 
"      20,000", ,1981,2021, , 고성동3가,우일,1,15,55.67, ,62,27230,4, , 
"      64,000", ,2020,2021, , 고성동3가,오페라트루엘시민의숲아파트,1,29,84.7222, ,145,27230,19, , 
"      42,000", ,1999,2021, , 침산동,침산쌍용,1,6,134.92, ,400-1,27230,5, , 
"      38,500", ,2002,2021, , 침산동,한라스카이빌,1,7,84.7649, ,227-1,27230,13, , 
"      25,500", ,2003,2021, , 침산동,침산메트로,1,7,84.9914, ,430-2,27230,10, , 
"      36,500", ,1984,2021, , 침산동,한우맨션,1,8,136.57, ,100-10,27230,4, , 
"      17,800", ,1995,2021, , 침산동,청구타운,1,8,59.99, ,431-2,27230,1,21.03.11,O
"      31,800", ,2002,2021, , 침산동,한라스카이빌,1,8,59.9034, ,227-1,27230,6, , 
"      26,300", ,1999,2021, , 침산동,동아침산2무지개,1,9,59.76, ,233-3,27230,2, , 
"      52,300", ,2013,2021, , 침산동,침산동2차쌍용예가,1,9,84.9428, ,1750,27230,3, , 
"      26,000", ,1999,2021, , 침산동,동아침산2무지개,1,9,59.76, ,233-3,27230,12, , 
"      52,000", ,2013,2021, , 침산동,침산동2차쌍용예가,1,10,84.9894, ,1750,27230,7, , 
"      29,500", ,1984,2021, , 침산동,한우맨션,1,11,74.31, ,100-10,27230,10, , 
"      44,000", ,1999,2021, , 침산동,대한동아무지개,1,12,142.56, ,372-3,27230,17, , 
"      73,000", ,2006,2021, , 침산동,명성푸르지오,1,12,140.71, ,269-10,27230,9,22.08.22,O
"      62,500", ,2017,2021, , 침산동,침산화성파크드림,1,14,84.9638, ,1761,27230,37, , 
"      32,000", ,1996,2021, , 침산동,침산2청구타운,1,16,84.965, ,363-1,27230,10, , 
"      16,400", ,1993,2021, , 침산동,제일,1,16,59.88, ,369-2,27230,9, , 
"      25,500", ,1999,2021, , 침산동,대한동아무지개,1,16,59.76, ,372-3,27230,10, , 
"      40,000", ,2014,2021, , 침산동,강변일성트루엘,1,16,66.2244, ,1755,27230,7, , 
"      43,000", ,2014,2021, , 침산동,강변일성트루엘,1,19,67.0332, ,1755,27230,23, , 
"      30,000", ,1996,2021, , 침산동,현대,1,19,84.9425, ,341-1,27230,8, , 
"      14,400", ,1991,2021, , 침산동,침산2지구,1,19,59.84, ,456-7,27230,4, , 
"      15,300", ,1991,2021, , 침산동,침산2지구,1,19,47.54, ,456-7,27230,12, , 
"      69,000", ,2006,2021, , 침산동,코오롱하늘채2단지,1,20,84.799, ,105-1,27230,20, , 
